Variants,Fitness Score
RFFW,0.003934211
RFFY,0.0013156
RFGA,0.077462019
RFGC,1.674249758
RFGD,0
RFGE,0.005258935
RFGF,1.550399831
RFGG,0.069260424
RFGH,0.228346935
RFGI,1.067605058
RFGK,0.006716161
RFGL,2.06822422
RFGM,3.294065213
RFGN,0.599672263
RFGP,0.011827874
RFGQ,0.514232542
RFGR,0.002602057
RFGS,0.033667959
RFGT,0.042792705
RFGV,1.381629753
RFGW,0.080346764
RFGY,0.016978614
RFHA,0.001968282
RFHC,0.001363599
RFHD,0.03761042
RFHE,0.002210349
RFHF,0.003670759
RFHG,0.003860329
RFHH,0.00480848
RFHI,0.001274806
RFHK,0.001916667
RFHL,0.00145789
RFHM,0
RFHN,0
RFHP,0.002239243
RFHQ,0.005894265
RFHR,0.0043125
RFHS,0.003445182
RFHT,0.001913322
RFHV,0.006423828
RFHW,0
RFHY,0.001420121
RFIA,0.001817127
RFIC,0.008453869
RFID,0.042233454
RFIE,0.00368722
RFIF,0.003193204
RFIG,0.001983715
RFIH,0.003527456
RFII,0.002630358
RFIK,0.002908046
RFIL,0.003018222
RFIM,0.002367891
RFIN,0.0031625
RFIP,0.00389956
RFIQ,0.002893791
RFIR,0.002739312
RFIS,0.002300947
RFIT,0.002472003
RFIV,0.001656093
RFIW,0.000631528
RFIY,0.00204235
RFKA,0.002877515
RFKC,0.00521071
RFKD,0.039716867
RFKE,0.002526114
RFKF,0.003720588
RFKG,0.001641218
RFKH,0.003458465
RFKI,0.00705794
RFKK,0.002687092
RFKL,0.002105634
RFKM,0.001292846
RFKN,0.00384229
RFKP,0.002271409
RFKQ,0.001251522
RFKR,0.003410057
RFKS,0.004067447
RFKT,0.001531192
RFKV,0.001760707
RFKW,0.00304537
RFKY,0.000910576
RFLA,0.005394014
RFLC,0.005964227
RFLD,0.021083333
RFLE,0.004881891
RFLF,0.003349287
RFLG,0.201428381
RFLH,0.003177164
RFLI,0.002952906
RFLK,0.002740833
RFLL,0.003490497
RFLM,0.003022978
RFLN,0.004851032
RFLP,0.004185105
RFLQ,0.002855035
RFLR,0.003277817
RFLS,0.003275896
RFLT,0.007904482
RFLV,0.003793994
RFLW,0.001723795
RFLY,0.002808711
RFMA,0.006026459
RFMC,0.007578341
RFMD,0.022422072
RFME,0.001510101
RFMF,0.00142381
RFMG,0.036605454
RFMH,0.004923653
RFMI,0.007009804
RFMK,0.001681493
RFML,0.001883734
RFMM,0.000840746
RFMN,0.003417498
RFMP,0.004335237
RFMQ,0.001473566
RFMR,0.002768519
RFMS,0.00343409
RFMT,0.004477716
RFMV,0.002348327
RFMW,0.002661003
RFMY,0.001146792
RFNA,0.002364641
RFNC,0.003408997
RFND,0.018048636
RFNE,0.003289
RFNF,0.000631528
RFNG,0.001489583
RFNH,0.001042142
RFNI,0.001373851
RFNK,0.00378046
RFNL,0.001753572
RFNM,0.000680108
RFNN,0.004432615
RFNP,0.003698568
RFNQ,0.002393741
RFNR,0.003785066
RFNS,0.001844437
RFNT,0.003812943
RFNV,0.000363506
RFNW,0.002356017
RFNY,0.002482639
RFPA,0.002153897
RFPC,0.00083308
RFPD,0.026337695
RFPE,0.005427393
RFPF,0.004836765
RFPG,0.002253975
RFPH,0.002514526
RFPI,0.002561526
RFPK,0.001978941
RFPL,0.001251522
RFPM,0
RFPN,0.005958333
RFPP,0.002167619
RFPQ,0.001774002
RFPR,0.002929632
RFPS,0.002626234
RFPT,0.002924264
RFPV,0.002118109
RFPW,0.004121554
RFPY,0.002573552
RFQA,0.002347609
RFQC,0
RFQD,0.027354369
RFQE,0.005075617
RFQF,0.001723795
RFQG,0.0037375
RFQH,0.002597946
RFQI,0
RFQK,0.005481667
RFQL,0.004320053
RFQM,0.007757076
RFQN,0.007666667
RFQP,0.004875
RFQQ,0.003806713
RFQR,0.002097577
RFQS,0.003401744
RFQT,0.001243008
RFQV,0.000941867
RFQW,0
RFQY,0.003079588
RFRA,0.003319127
RFRC,0.007287297
RFRD,0.013823005
RFRE,0.001050128
RFRF,0.002022755
RFRG,0.001636318
RFRH,0.001951763
RFRI,0.003079588
RFRK,0.004929556
RFRL,0.00283685
RFRM,0.002291667
RFRN,0.003587478
RFRP,0.002865781
RFRQ,0.001497723
RFRR,0.00368427
RFRS,0.002608407
RFRT,0.002415895
RFRV,0.00222832
RFRW,0.001410377
RFRY,0.002597946
RFSA,0.003508777
RFSC,0.005623476
RFSD,0
RFSE,0.025314424
RFSF,0.002882559
RFSG,0.003089799
RFSH,0.002635417
RFSI,0.002124677
RFSK,0.004737243
RFSL,0.002653133
RFSM,0.003525188
RFSN,0.002041589
RFSP,0.00304791
RFSQ,0.002570261
RFSR,0.002384815
RFSS,0.002310502
RFST,0.00327418
RFSV,0.002250926
RFSW,0.002452647
RFSY,0.001672515
RFTA,0.002635417
RFTC,0.004591011
RFTD,0
RFTE,0.001695361
RFTF,0.001332658
RFTG,0.002550931
RFTH,0.001736903
RFTI,0.003210347
RFTK,0.004441165
RFTL,0.002203034
RFTM,0.002625319
RFTN,0.003697583
RFTP,0.002431846
RFTQ,0.003997974
RFTR,0.002651916
RFTS,0.002291062
RFTT,0.002134605
RFTV,0.001769707
RFTW,0.001274806
RFTY,0.003559524
RFVA,0.002652895
RFVC,0.005518456
RFVD,0
RFVE,0.001095603
RFVF,0.003158927
RFVG,0.008590672
RFVH,0.001757696
RFVI,0.002969081
RFVK,0.003751141
RFVL,0.003124815
RFVM,0.003906664
RFVN,0.002288796
RFVP,0.003591073
RFVQ,0.001720188
RFVR,0.002785279
RFVS,0.002482374
RFVT,0.002478929
RFVV,0.001961825
RFVW,0.002292712
RFVY,0.002362787
RFWA,0.003310185
RFWC,0.005291184
RFWD,0.021732132
RFWE,0.006750821
RFWF,0.001074837
RFWG,0.001405556
RFWH,0.012807632
RFWI,0.001864512
RFWK,0.003096987
RFWL,0.003449561
RFWM,0.005984352
RFWN,0.004872593
RFWP,0.004327632
RFWQ,0.011830935
RFWR,0.001661111
RFWS,0.001809131
RFWT,0.003669121
RFWV,0.004695218
RFWW,0.009290961
RFWY,0
RFYA,0.011058117
RFYC,0.004229681
RFYD,0.018934625
RFYE,0.002414831
RFYF,0.00299
RFYG,0.06413429
RFYH,0.002357706
RFYI,0.007543578
RFYK,0
RFYL,0.001411588
RFYM,0.001123292
RFYN,0.003654444
RFYP,0.004141014
RFYQ,0.003302209
RFYR,0.00196375
RFYS,0.002210349
RFYT,0.004587169
RFYV,0.004894345
RFYW,0.001146792
RFYY,0.000806127
RGAA,0.006434757
RGAC,0.005005174
RGAD,0
RGAE,0.002580195
RGAF,0.001611202
RGAG,0.003480423
RGAH,0.002341128
RGAI,0.002221547
RGAK,0.00289788
RGAL,0.002385869
RGAM,0.00299495
RGAN,0.001775751
RGAP,0.002495406
RGAQ,0.001841463
RGAR,0.002126682
RGAS,0.002690624
RGAT,0.002752078
RGAV,0.002395025
RGAW,0.002093
RGAY,0.002029777
RGCA,0.213574759
RGCC,0.035063966
RGCD,0.008305556
RGCE,0.005091875
RGCF,0.008201995
RGCG,0.02928307
RGCH,0.006048921
RGCI,0.007846593
RGCK,0.008055496
RGCL,0.010390454
RGCM,0.006061276
RGCN,0.011258879
RGCP,0.00948645
RGCQ,0.006783441
RGCR,0.006724007
RGCS,0.009080155
RGCT,0.009937861
RGCV,0.008467451
RGCW,0.0080426
RGCY,0.009541917
RGDA,0.002952965
RGDC,0.004771277
RGDD,0
RGDE,0.001611465
RGDF,0.002464778
RGDG,0.003542436
RGDH,0.001942132
RGDI,0.0022759
RGDK,0.002973463
RGDL,0.003069411
RGDM,0.002723631
RGDN,0.002724186
RGDP,0.002105095
RGDQ,0.001882242
RGDR,0.002076389
RGDS,0.002856498
RGDT,0.002159055
RGDV,0.002769169
RGDW,0.001555328
RGDY,0.001810326
RGEA,0.003167915
RGEC,0.003953125
RGED,0
RGEE,0.001434309
RGEF,0.00169711
RGEG,0.002487897
RGEH,0.002309691
RGEI,0.001718391
RGEK,0.001810326
RGEL,0.003497825
RGEM,0.002439394
RGEN,0.002679794
RGEP,0.002351004
RGEQ,0.002084284
RGER,0.002398867
RGES,0.002688455
RGET,0.003022978
RGEV,0.00173137
RGEW,0.001710645
RGEY,0.001632944
RGFA,0.00989367
RGFC,0.003866736
RGFD,0
RGFE,0.003176153
RGFF,0.00226856
RGFG,0.032512123
RGFH,0.002759716
RGFI,0.003215054
RGFK,0.002857324
RGFL,0.002581161
RGFM,0.001470179
RGFN,0.002622807
RGFP,0.003837961
RGFQ,0.002791073
RGFR,0.002202813
RGFS,0.002953359
RGFT,0.004625288
RGFV,0.002960063
RGFW,0.00248489
RGFY,0.002472189
RGGA,0.018415942
RGGC,0.121487528
RGGD,0.004894345
RGGE,0.00205549
RGGF,0.014215423
RGGG,0.006072027
RGGH,0.003291025
RGGI,0.038403466
RGGK,0.002799943
RGGL,0.152700307
RGGM,0.259246742
RGGN,0.004371529
RGGP,0.003360576
RGGQ,0.008712447
RGGR,0.002029045
RGGS,0.004723322
RGGT,0.009725612
RGGV,0.058762559
RGGW,0.011076871
RGGY,0.002383333
RGHA,0.002573552
RGHC,0.003639885
RGHD,0
RGHE,0.001531192
RGHF,0.002420162
RGHG,0.003648721
RGHH,0.002425516
RGHI,0.001288288
RGHK,0.002649977
RGHL,0.003558308
RGHM,0.00195541
RGHN,0.004104935
RGHP,0.003310461
RGHQ,0.003610318
RGHR,0.001870876
RGHS,0.002391331
RGHT,0.001482199
RGHV,0.001757811
RGHW,0.001083333
RGHY,0.002158136
RGIA,0.002309941
RGIC,0.007769713
RGID,0
RGIE,0.002745057
RGIF,0.003650967
RGIG,0.001607098
RGIH,0.002616964
RGII,0.001857293
RGIK,0.002926157
RGIL,0.001839485
RGIM,0.002145
RGIN,0.002307099
RGIP,0.002682161
RGIQ,0.002176992
RGIR,0.002796769
RGIS,0.002467911
RGIT,0.001714092
RGIV,0.002396232
RGIW,0.002219298
RGIY,0.001657762
RGKA,0.001871252
RGKC,0.002644954
RGKD,0
RGKE,0.001959488
RGKF,0.002092239
RGKG,0.002848676
RGKH,0.002326325
RGKI,0.001475153
RGKK,0.003220721
RGKL,0.00213334
RGKM,0.001764485
RGKN,0.002175265
RGKP,0.00241993
RGKQ,0.002092239
RGKR,0.002713696
RGKS,0.003356808
RGKT,0.003580661
RGKV,0.002401899
RGKW,0.001649118
RGKY,0.002733998
RGLA,0.004144753
RGLC,0.006492418
RGLD,0
RGLE,0.002463407
RGLF,0.002442931
RGLG,0.02434824
RGLH,0.002119077
RGLI,0.002746192
RGLK,0.002947133
RGLL,0.002138819
RGLM,0.001983544
RGLN,0.002821723
RGLP,0.00234146
RGLQ,0.002177184
RGLR,0.002875309
RGLS,0.002680252
RGLT,0.004296124
RGLV,0.001796286
RGLW,0.002137423
RGLY,0.001992776
RGMA,0.004802192
RGMC,0.005458921
RGMD,0
RGME,0.00285347
RGMF,0.00184103
RGMG,0.004042878
RGMH,0.00202489
RGMI,0.001907773
RGMK,0.003131188
RGML,0.002659569
RGMM,0.002066993
RGMN,0.001695361
RGMP,0.002783316
RGMQ,0.001484541
RGMR,0.002162142
RGMS,0.003218987
RGMT,0.001725603
RGMV,0.00239723
RGMW,0.002287494
RGMY,0.002424086
RGNA,0.003041874
RGNC,0.010229235
RGND,0
RGNE,0.002439911
RGNF,0.001636318
RGNG,0.00243048
RGNH,0.001834015
RGNI,0.001681493
RGNK,0.002060777
RGNL,0.003257924
RGNM,0.001936985
RGNN,0.002857741
RGNP,0.002035272
RGNQ,0.002032129
RGNR,0.002074339
RGNS,0.002453215
RGNT,0.002388752
RGNV,0.002784928
RGNW,0.002896174
RGNY,0.001233683
RGPA,0.003951707
RGPC,0.007158893
RGPD,0.006525794
RGPE,0.00322616
RGPF,0.003661677
RGPG,0.003700079
RGPH,0.003876561
RGPI,0.003344253
RGPK,0.003467319
RGPL,0.003088144
RGPM,0.002556748
RGPN,0.002090245
RGPP,0.003021463
RGPQ,0.001593508
RGPR,0.002789897
RGPS,0.003202788
RGPT,0.003084287
RGPV,0.003107521
RGPW,0.001729839
RGPY,0.002674506
RGQA,0.001796338
RGQC,0.006512311
RGQD,0
RGQE,0.002173348
RGQF,0.001257263
RGQG,0.003498192
RGQH,0.001366512
RGQI,0.001507333
RGQK,0.002112977
RGQL,0.002231949
RGQM,0.002613083
RGQN,0.002735859
RGQP,0.00296118
RGQQ,0.00433905
RGQR,0.001923685
RGQS,0.002834868
RGQT,0.002469219
RGQV,0.002692831
RGQW,0.000301854
RGQY,0.001396349
RGRA,0.002744346
RGRC,0.006191093
RGRD,0.011916667
RGRE,0.002249283
RGRF,0.00281362
RGRG,0.00304995
RGRH,0.002932447
RGRI,0.003089713
RGRK,0.00242204
RGRL,0.002584795
RGRM,0.00247927
RGRN,0.002751841
RGRP,0.002727672
RGRQ,0.002279279
RGRR,0.002490123
RGRS,0.002572353
RGRT,0.00255102
RGRV,0.002025318
RGRW,0.002357561
RGRY,0.001732038
RGSA,0.002829625
RGSC,0.005887232
RGSD,0.004216667
RGSE,0.002503044
RGSF,0.002531604
RGSG,0.002371989
RGSH,0.002302738
RGSI,0.001529842
RGSK,0.002400341
RGSL,0.003816908
RGSM,0.002116474
RGSN,0.002846452
RGSP,0.002259302
RGSQ,0.001965762
RGSR,0.001966088
RGSS,0.002805558
RGST,0.003072683
RGSV,0.002741249
RGSW,0.002524452
RGSY,0.002575856
RGTA,0.002059057
RGTC,0.004551199
RGTD,0
RGTE,0.002332102
RGTF,0.003022978
RGTG,0.001671806
RGTH,0.002998271
RGTI,0.001948105
RGTK,0.00156351
RGTL,0.001888927
RGTM,0.001365108
RGTN,0.001830038
RGTP,0.002364956
RGTQ,0.002784591
RGTR,0.002489532
RGTS,0.002734851
RGTT,0.001659489
RGTV,0.002657318
RGTW,0.00194888
RGTY,0.001336992
RGVA,0.002147403
RGVC,0.006143357
RGVD,0.008565104
RGVE,0.002462939
RGVF,0.001604564
RGVG,0.003181844
RGVH,0.001831458
RGVI,0.002582514
RGVK,0.002334516
RGVL,0.001936387
RGVM,0.00204829
RGVN,0.002180649
RGVP,0.00270477
RGVQ,0.001865464
RGVR,0.001900184
RGVS,0.002731184
RGVT,0.002561705
RGVV,0.002081581
RGVW,0.002170834
RGVY,0.002024127
RGWA,0.002341936
RGWC,0.003519711
RGWD,0
RGWE,0.002293584
RGWF,0.001603548
RGWG,0.001707881
RGWH,0.002278915
RGWI,0.001844903
RGWK,0.001809131
RGWL,0.002259041
RGWM,0.0022622
RGWN,0.003789171
RGWP,0.002245863
RGWQ,0.001414483
RGWR,0.001569495
RGWS,0.002135081
RGWT,0.001997983
RGWV,0.002151507
RGWW,0.002003533
RGWY,0.001677491
RGYA,0.011232199
RGYC,0.006972766
RGYD,0
RGYE,0.001646853
RGYF,0.002783857
RGYG,0.038319708
RGYH,0.002113753
RGYI,0.004073906
RGYK,0.002505332
RGYL,0.002259357
RGYM,0.002201473
RGYN,0.003084539
RGYP,0.002900791
RGYQ,0.002045398
RGYR,0.003263845
RGYS,0.004049319
RGYT,0.002991978
RGYV,0.00305165
RGYW,0.001823748
RGYY,0.00136263
RHAA,0.310779818
RHAC,0.009429473
RHAD,0.021560799
RHAE,0.002687092
RHAF,0.002579608
RHAG,0.02799988
RHAH,0.002729137
RHAI,0.003646341
RHAK,0.005040613
RHAL,0.005705824
RHAM,0.009472926
RHAN,0.002746326
RHAP,0.003083664
RHAQ,0.003586137
RHAR,0.000789297
RHAS,0.004142317
RHAT,0.004620562
RHAV,0.004112719
RHAW,0.004142317
RHAY,0.002988448
RHCA,2.471626941
RHCC,0.44796416
RHCD,0.03240777
RHCE,0.009561047
RHCF,0.009015899
RHCG,1.18143684
RHCH,0.010039683
RHCI,0.013983844
RHCK,0.017033428
RHCL,0.012933152
RHCM,0.041482883
RHCN,0.019985243
RHCP,0.008290777
RHCQ,0.010193182
RHCR,0.010942491
RHCS,0.053085614
RHCT,0.042471591
RHCV,0.021301814
RHCW,0.018645125
RHCY,0.00940482
RHDA,0.003007773
RHDC,0.009007434
RHDD,0.019153515
RHDE,0.00111416
RHDF,0.003237205
RHDG,0.00464548
RHDH,0.002803922
RHDI,0.002192667
RHDK,0.002116474
RHDL,0.002248889
RHDM,0.004929556
RHDN,0.001978941
RHDP,0.004040541
RHDQ,0.001007659
RHDR,0.002631802
RHDS,0.003163606
RHDT,0.00072413
RHDV,0.001339169
RHDW,0
RHDY,0.001779762
RHEA,0.001938355
RHEC,0.00715
RHED,0.020512546
RHEE,0.000925957
RHEF,0.003544181
RHEG,0.002081646
RHEH,0
RHEI,0.004265888
RHEK,0.001146792
RHEL,0.002037794
RHEM,0.003654444
RHEN,0.001839485
RHEP,0.000773155
RHEQ,0.001957738
RHER,0.003850468
RHES,0.002596579
RHET,0.00317471
RHEV,0
RHEW,0.002362787
RHEY,0.000830556
RHFA,0.184248823
RHFC,0.028550347
RHFD,0.037700625
RHFE,0.005220635
RHFF,0
RHFG,0.760766446
RHFH,0.002246585
RHFI,0.036474969
RHFK,0.002885088
RHFL,0.003823051
RHFM,0.012272388
RHFN,0.0089375
RHFP,0.010151235
RHFQ,0.001058237
RHFR,0.002818338
RHFS,0.016232726
RHFT,0.172248505
RHFV,0.082280595
RHFW,0.005454395
RHFY,0.002303221
RHGA,0.261976407
RHGC,2.324713166
RHGD,0.027408333
RHGE,0.003262897
RHGF,1.094827387
RHGG,0.065680233
RHGH,0.163530984
RHGI,0.796762471
RHGK,0.003549281
RHGL,1.80468192
RHGM,3.000746388
RHGN,0.229395835
RHGP,0.012198214
RHGQ,0.298236272
RHGR,0.003894374
RHGS,0.104243856
RHGT,0.198479049
RHGV,1.331554112
RHGW,0.696796419
RHGY,0.053135542
RHHA,0.006834996
RHHC,0.008120988
RHHD,0.045987112
RHHE,0.004725575
RHHF,0.007666667
RHHG,0.004983333
RHHH,0.006525794
RHHI,0.004923653
RHHK,0.004766667
RHHL,0.003922481
RHHM,0
RHHN,0
RHHP,0.00056512
RHHQ,0
RHHR,0.001292846
RHHS,0.003980463
RHHT,0
RHHV,0.001943853
RHHW,0.005171384
RHHY,0.001317708
RHIA,0.000977124
RHIC,0.00446875
RHID,0.033844304
RHIE,0.006433881
RHIF,0.001384259
RHIG,0.003666667
RHIH,0.000889881
RHII,0.001356848
RHIK,0.00745805
RHIL,0.004252351
RHIM,0
RHIN,0.005220635
RHIP,0.001582011
RHIQ,0.001286776
RHIR,0.001370417
RHIS,0.00349398
RHIT,0.004260363
RHIV,0.000671773
RHIW,0
RHIY,0.00975
RHKA,0.001454023
RHKC,0.002124677
RHKD,0.043039844
RHKE,0.001864512
RHKF,0.00464548
RHKG,0.005099225
RHKH,0.002869983
RHKI,0.013140982
RHKK,0
RHKL,0.001370417
RHKM,0
RHKN,0
RHKP,0.002198529
RHKQ,0.001631448
RHKR,0.00060106
RHKS,0.003907502
RHKT,0.00272043
RHKV,0.003666667
RHKW,0.002124677
RHKY,0.003062384
RHLA,0.013748043
RHLC,0.007937677
RHLD,0.011397906
RHLE,0.003675447
RHLF,0.002455944
RHLG,0.760145572
RHLH,0.003426042
RHLI,0.002366868
RHLK,0.002531948
RHLL,0.002994083
RHLM,0.002640495
RHLN,0.003330874
RHLP,0.002888128
RHLQ,0.002428587
RHLR,0.002995446
RHLS,0.003955579
RHLT,0.08282269
RHLV,0.005184142
RHLW,0.001819137
RHLY,0.000787596
RHMA,0.086800918
RHMC,0.007447917
RHMD,0.025917176
RHME,0.003056691
RHMF,0.001557292
RHMG,0.195394894
RHMH,0.003630243
RHMI,0
RHMK,0.001531192
RHML,0.002577586
RHMM,0.001427517
RHMN,0.00798301
RHMP,0.002806314
RHMQ,0.002727197
RHMR,0.003442177
RHMS,0.013514124
RHMT,0.019769945
RHMV,0.004829662
RHMW,0
RHMY,0.003454832
RHNA,0.013385465
RHNC,0.00756092
RHND,0.026421422
RHNE,0
RHNF,0.004568056
RHNG,0.002648148
RHNH,0.002585692
RHNI,0
RHNK,0.006909664
RHNL,0.001317708
RHNM,0.001481532
RHNN,0.001505952
RHNP,0.001146792
RHNQ,0.00322451
RHNR,0.001716597
RHNS,0.004106117
RHNT,0.000660442
RHNV,0.00310576
RHNW,0
RHNY,0.00232274
RHPA,0.002022755
RHPC,0.00743637
RHPD,0.025946161
RHPE,0.000996667
RHPF,0.000913611
RHPG,0.002768519
RHPH,0.002579608
RHPI,0.004583333
RHPK,0.002192667
RHPL,0.00225583
RHPM,0.002237415
RHPN,0.001785559
RHPP,0.003435953
RHPQ,0.002618631
RHPR,0.000644144
RHPS,0.002114433
RHPT,0.00400609
RHPV,0.004008531
RHPW,0.001146792
RHPY,0.004054487
RHQA,0.002604117
RHQC,0.002469219
RHQD,0.025879474
RHQE,0.002284028
RHQF,0.00324359
RHQG,0.003062384
RHQH,0.001123292
RHQI,0
RHQK,0.002635417
RHQL,0.001584297
RHQM,0.002713696
RHQN,0
RHQP,0.003598468
RHQQ,0.003150383
RHQR,0.0017875
RHQS,0.003482002
RHQT,0.002700328
RHQV,0.001007659
RHQW,0
RHQY,0
RHRA,0.005481667
RHRC,0.004825411
RHRD,0.012045101
RHRE,0.002825601
RHRF,0.001676351
RHRG,0.005399092
RHRH,0.000898634
RHRI,0.003235385
RHRK,0.005958333
RHRL,0.002167738
RHRM,0.002224702
RHRN,0.001118707
RHRP,0.002523529
RHRQ,0.004025256
RHRR,0.002526114
RHRS,0.002367322
RHRT,0.001136602
RHRV,0.0026312
RHRW,0.001100736
RHRY,0.004307024
RHSA,0.021699005
RHSC,0.004875
RHSD,0
RHSE,0.089903222
RHSF,0.003943645
RHSG,0.004801999
RHSH,0.001925644
RHSI,0.003867137
RHSK,0.003988739
RHSL,0.002263904
RHSM,0.005065195
RHSN,0.002272664
RHSP,0.002304512
RHSQ,0
RHSR,0.003315524
RHSS,0.003574378
RHST,0.005099225
RHSV,0.003553371
RHSW,0.004282552
RHSY,0
RHTA,0.001440648
RHTC,0.003383745
RHTD,0
RHTE,0
RHTF,0.003034133
RHTG,0.001391286
RHTH,0.000660442
RHTI,0.001030388
RHTK,0.001186508
RHTL,0.002613429
RHTM,0.001916667
RHTN,0.000889881
RHTP,0.004303241
RHTQ,0.001909988
RHTR,0.002959064
RHTS,0.003486383
RHTT,0.002693694
RHTV,0.000924396
RHTW,0.001132576
RHTY,0.001584297
RHVA,0.004348886
RHVC,0.004517857
RHVD,0.008841398
RHVE,0.001742583
RHVF,0.003015587
RHVG,0.036392808
RHVH,0.001400426
RHVI,0.004578958
RHVK,0.001043464
RHVL,0.00182587
RHVM,0.003361111
RHVN,0.001986111
RHVP,0.002377545
RHVQ,0.001316443
RHVR,0.002075603
RHVS,0.003109808
RHVT,0.006776786
RHVV,0.002361515
RHVW,0.002796769
RHVY,0.002507624
RHWA,0.006922886
RHWC,0.006090741
RHWD,0.021409063
RHWE,0.003525188
RHWF,0.001151611
RHWG,0.003789171
RHWH,0.002108333
RHWI,0.003079588
RHWK,0.007465305
RHWL,0.001641218
RHWM,0.002092239
RHWN,0.004184478
RHWP,0.00345
RHWQ,0.00156619
RHWR,0.000337541
RHWS,0.00203969
RHWT,0.006600232
RHWV,0.00995022
RHWW,0.001298973
RHWY,0.00083562
RHYA,0.162262196
RHYC,0.022222973
RHYD,0.018653144
RHYE,0
RHYF,0
RHYG,0.696063123
RHYH,0.006398833
RHYI,0.016656998
RHYK,0.00445664
RHYL,0.004554255
RHYM,0.007509132
RHYN,0.004836765
RHYP,0.015285417
RHYQ,0.003205653
RHYR,0.002825601
RHYS,0.009992622
RHYT,0.112125001
RHYV,0.023536242
RHYW,0
RHYY,0.004851032
RIAA,0.577041517
RIAC,0.018074685
RIAD,0
RIAE,0.002429817
RIAF,0.003165544
RIAG,0.018192131
RIAH,0.002701216
RIAI,0.008688521
RIAK,0.003042297
RIAL,0.013575079
RIAM,0.061474127
RIAN,0.003003653
RIAP,0.002954861
RIAQ,0.003251836
RIAR,0.001636861
RIAS,0.008957494
RIAT,0.008014133
RIAV,0.004755784
RIAW,0.001317708
RIAY,0.001994784
RICA,2.647844751
RICC,0.639322475
RICD,0.037645903
RICE,0.010722086
RICF,0.012765525
RICG,0.973144259
RICH,0.007861582
RICI,0.038966064
RICK,0.004894345
RICL,0.019136928
RICM,0.067308076
RICN,0.010303885
RICP,0.015466131
RICQ,0.008208225
RICR,0.00998937
RICS,0.106720371
RICT,0.094658806
RICV,0.028378222
RICW,0.014936422
RICY,0.009155184
RIDA,0.002722682
RIDC,0.0064817
RIDD,0.021083333
RIDE,0.002895246
RIDF,0.00447686
RIDG,0.001631448
RIDH,0.002480392
RIDI,0.002597946
RIDK,0.004734645
RIDL,0.001454666
RIDM,0.001336992
RIDN,0.005612628
RIDP,0.002160138
RIDQ,0.001221768
RIDR,0.00218642
RIDS,0.003710514
RIDT,0.004201749
RIDV,0.002294457
RIDW,0.002026494
RIDY,0.001448261
RIEA,0.002124677
RIEC,0.002697671
RIED,0
RIEE,0.002850087
RIEF,0.003456907
RIEG,0.001998177
RIEH,0.001140826
RIEI,0.001514273
RIEK,0.001734705
RIEL,0.001324656
RIEM,0.002391652
RIEN,0.003026157
RIEP,0.003217926
RIEQ,0.00272381
RIER,0.001499544
RIES,0.002637832
RIET,0.001848791
RIEV,0.002871349
RIEW,0.001783623
RIEY,0.002709863
RIFA,0.158985773
RIFC,0.046080561
RIFD,0
RIFE,0.002337598
RIFF,0.002041589
RIFG,1.064046954
RIFH,0.004557927
RIFI,0.05003824
RIFK,0.006604418
RIFL,0.005450521
RIFM,0.007267361
RIFN,0.006111635
RIFP,0.010014583
RIFQ,0.005285354
RIFR,0.0013341
RIFS,0.025851674
RIFT,0.249448371
RIFV,0.292575094
RIFW,0.003662584
RIFY,0.001503887
RIGA,0.062822797
RIGC,1.250685533
RIGD,0
RIGE,0.003191297
RIGF,0.432319301
RIGG,0.031460928
RIGH,0.073263326
RIGI,0.482419368
RIGK,0.003113168
RIGL,0.724815152
RIGM,1.30767188
RIGN,0.033673095
RIGP,0.005276255
RIGQ,0.275696706
RIGR,0.002635008
RIGS,0.038725348
RIGT,0.090273997
RIGV,0.654597448
RIGW,0.013169169
RIGY,0.007639625
RIHA,0.003639513
RIHC,0.003642303
RIHD,0
RIHE,0.00467719
RIHF,0.000765596
RIHG,0.004539683
RIHH,0.005139063
RIHI,0.002035272
RIHK,0.005171384
RIHL,0.001043729
RIHM,0.002484139
RIHN,0.002108333
RIHP,0.004432615
RIHQ,0.000728945
RIHR,0.002528444
RIHS,0.002414831
RIHT,0.003277083
RIHV,0.003083919
RIHW,0.00104612
RIHY,0.00184361
RIIA,0.002136723
RIIC,0.008489307
RIID,0.068520834
RIIE,0.001295902
RIIF,0.000625761
RIIG,0.004983333
RIIH,0.002635417
RIII,0.0011119
RIIK,0.00495758
RIIL,0.002780807
RIIM,0.002480392
RIIN,0.003626812
